,Postcode 1,Longitude,Latitude
,WC1E6BN,-0.133697,51.525559 
,WC1E6BP,-0.135188,51.525052 
,WC1E6BS,-0.134209,51.525378 
,WC1E6BT,-0.132424,51.523569 
,WC1E6DB,-0.136911,51.524891 
,WC1E6DD,-0.134231,51.522735 
,WC1E6DE,-0.134685,51.523623 
,WC1E6DG,-0.134422,51.522297 
,WC1E6DH,-0.135158,51.524045 
,WC1E6DP,-0.129826,51.52012 
,WC1E6DX,-0.136507,51.524183 
,WC1E6DY,-0.136507,51.524183 
,WC1E6EA,-0.131897,51.521987 
,WC1E6EB,-0.13134,51.521529 
,WC1E6ED,-0.131577,51.521704 
,WC1E6EE,-0.13134,51.521529 
,WC1E6EG,-0.132062,51.522197 
,WC1E6EQ,-0.13208,51.522467 
,WC1E6ER,-0.13134,51.521529 
,WC1E6HA,-0.130253,51.519893 
,WC1E6HB,-0.130367,51.520023 
,WC1E6HD,-0.130142,51.519792 
,WC1E6HE,-0.130416,51.520147 
,WC1E6HG,-0.131055,51.520742 
,WC1E6HH,-0.131444,51.521081 
,WC1E6HJ,-0.132209,51.521777 
,WC1E6HP,-0.130883,51.519651 
,WC1E6HQ,-0.131916,51.52152 
,WC1E6HR,-0.130875,51.519858 
,WC1E6HU,-0.133487,51.522606 
,WC1E6HW,-0.130666,51.520367 
,WC1E6HX,-0.133863,51.522918 
,WC1E6JA,-0.135235,51.522499 
,WC1E6JB,-0.135543,51.522729 
,WC1E6JD,-0.13541,51.523158 
,WC1E6JF,-0.135875,51.523141 
,WC1E6JL,-0.135522,51.523601 
,WC1E6JN,-0.136048,51.52342 
,WC1E6JP,-0.136397,51.523336 
,WC1E6JW,-0.136397,51.523336 
,WC1E7AA,-0.131196,51.520465 
,WC1E7AD,-0.131148,51.522686 
,WC1E7AE,-0.131447,51.520308 
,WC1E7AG,-0.131991,51.520415 
,WC1E7AH,-0.132041,51.520947 
,WC1E7AP,-0.132522,51.521161 
,WC1E7AQ,-0.131557,51.520804 
,WC1E7AR,-0.132633,51.521262 
,WC1E7AS,-0.132787,51.52139 
,WC1E7AT,-0.132912,51.521491 
,WC1E7AU,-0.133036,51.521628 
,WC1E7AX,-0.133161,51.521747 
,WC1E7AY,-0.133286,51.521866 
,WC1E7AZ,-0.13344,51.521985 
,WC1E7BD,-0.132297,51.519269 
,WC1E7BL,-0.131977,51.519779 
,WC1E7BS,-0.131207,51.519827 
,WC1E7BT,-0.131589,51.519653 
,WC1E7DB,-0.130663,51.520088 
,WC1E7DE,-0.131589,51.520022 
,WC1E7DF,-0.132559,51.519561 
,WC1E7DH,-0.131938,51.519938 
,WC1E7DP,-0.132326,51.519971 
,WC1E7DQ,-0.130902,51.520245 
,WC1E7DS,-0.13077,51.520029 
,WC1E7DU,-0.132233,51.519772 
,WC1E7EA,-0.132836,51.520537 
,WC1E7EB,-0.132976,51.519927 
,WC1E7EN,-0.133744,51.520884 
,WC1E7ER,-0.133961,51.520878 
,WC1E7ET,-0.132872,51.521059 
,WC1E7EU,-0.13364,51.520621 
,WC1E7EX,-0.132586,51.520667 
,WC1E7EY,-0.133181,51.52092 
,WC1E7HB,-0.134947,51.521784 
,WC1E7HE,-0.134037,51.522183 
,WC1E7HF,-0.134037,51.522183 
,WC1E7HG,-0.133782,51.522422 
,WC1E7HH,-0.133782,51.522422 
,WC1E7HJ,-0.134159,51.521756 
,WC1E7HL,-0.133693,51.521791 
,WC1E7HN,-0.134612,51.521518 
,WC1E7HT,-0.130687,51.520925 
,WC1E7HU,-0.128724,51.520642 
,WC1E7HX,-0.130359,51.521891 
,WC1E7HY,-0.131148,51.522686 
,WC1E7HZ,-0.131446,51.522097 
,WC1E7JE,-0.132217,51.522973 
,WC1E7JL,-0.130343,51.522988 
,WC1E7JN,-0.131679,51.522398 
,WC1E7JW,-0.128586,51.519868 
,WC1E7LE,-0.131574,51.523196 
,WC1E7LR,-0.132989,51.519963 
,WC1E7LY,-0.133937,51.521804 
,WC1E7PA,-0.132288,51.520888 
,WC1E7PH,-0.133744,51.520884 
,WC1E7QB,-0.131412,51.519768 
,WC1E7QE,-0.131324,51.519802 
,WC1H0AA,-0.129885,51.522983 
,WC1H0AB,-0.130648,51.523271 
,WC1H0AF,-0.130789,51.526889 
,WC1H0AG,-0.131379,51.523733 
,WC1H0AH,-0.132755,51.52507 
,WC1H0AJ,-0.132164,51.52542 
,WC1H0AL,-0.127965,51.522977 
,WC1H0AN,-0.133167,51.526198 
,WC1H0AP,-0.12895,51.523919 
,WC1H0AQ,-0.12755,51.524652 
,WC1H0AR,-0.131587,51.523934 
,WC1H0AT,-0.131795,51.524126 
,WC1H0AW,-0.131936,51.524283 
,WC1H0AX,-0.133167,51.526198 
,WC1H0AY,-0.133363,51.525635 
,WC1H0BS,-0.130789,51.526889 
,WC1H0BT,-0.131721,51.525932 
,WC1H0BW,-0.132133,51.525732 
,WC1H0BX,-0.131427,51.525721 
,WC1H0DB,-0.126864,51.522743 
,WC1H0DG,-0.127189,51.523252 
,WC1H0DH,-0.130867,51.525676 
,WC1H0DP,-0.131284,51.52606 
,WC1H0DS,-0.130764,51.526162 
,WC1H0EA,-0.1304,51.525821 
,WC1H0EB,-0.131521,51.526595 
,WC1H0EF,-0.13065,51.526133 
,WC1H0EH,-0.13144,51.5262 
,WC1H0HA,-0.129896,51.526164 
,WC1H0HB,-0.129896,51.526164 
,WC1H0HD,-0.129896,51.526164 
,WC1H0HF,-0.129896,51.526164 
,WC1H0HJ,-0.129896,51.526164 
,WC1H0HL,-0.129896,51.526164 
,WC1H0HP,-0.129896,51.526164 
,WC1H0HQ,-0.129896,51.526164 
,WC1H0HT,-0.130465,51.526704 
,WC1H0HW,-0.129896,51.526164 
,WC1H0HX,-0.1296,51.526699 
,WC1H0JE,-0.129205,51.526827 
,WC1H0JH,-0.1296,51.526699 
,WC1H0JJ,-0.129367,51.526749 
,WC1H0JL,-0.12901,51.526662 
,WC1H0JR,-0.127463,51.52405 
,WC1H0JW,-0.129467,51.526418 
,WC1H0JX,-0.127189,51.523252 
,WC1H0JZ,-0.127189,51.523252 
,WC1H0LH,-0.125767,51.523131 
,WC1H0LL,-0.126145,51.523415 
,WC1H0LN,-0.12683,51.524022 
,WC1H0LP,-0.126145,51.523415 
,WC1H0LQ,-0.125625,51.523083 
,WC1H0LR,-0.126145,51.523415 
,WC1H0LS,-0.126145,51.523415 
,WC1H0LW,-0.126145,51.523415 
,WC1H0ND,-0.126145,51.523415 
,WC1H0NF,-0.126145,51.523415 
,WC1H0NG,-0.126145,51.523415 
,WC1H0NH,-0.126145,51.523415 
,WC1H0NJ,-0.126145,51.523415 
,WC1H0NL,-0.126145,51.523415 
,WC1H0NN,-0.129869,51.526802 
,WC1H0NR,-0.129422,51.523657 
,WC1H0NS,-0.129269,51.52351 
,WC1H0NT,-0.129458,51.523837 
,WC1H0NU,-0.129458,51.523837 
,WC1H0PD,-0.130108,51.524486 
,WC1H0PJ,-0.129983,51.524376 
,WC1H0PN,-0.129747,51.524156 
,WC1H0PP,-0.132022,51.524939 
,WC1H0PW,-0.130766,51.525324 
,WC1H0PY,-0.131648,51.524915 
,WC1H0QB,-0.132386,51.525972 
,WC1H0XG,-0.129259,51.52235 
,WC1H8AA,-0.123028,51.529813 
,WC1H8AB,-0.123639,51.529679 
,WC1H8AG,-0.123383,51.529243 
,WC1H8AH,-0.119993,51.526833 
,WC1H8AL,-0.122904,51.528966 
,WC1H8AP,-0.122,51.528502 
,WC1H8AQ,-0.119809,51.526758 
,WC1H8AS,-0.121717,51.529082 
,WC1H8AT,-0.12241,51.529767 
,WC1H8BA,-0.121793,51.530027 
,WC1H8BB,-0.122229,51.529953 
,WC1H8BD,-0.121623,51.529971 
,WC1H8BG,-0.121106,51.529908 
,WC1H8BH,-0.121694,51.529648 
,WC1H8BJ,-0.12143,51.529392 
,WC1H8BL,-0.121181,51.529145 
,WC1H8BP,-0.120917,51.528898 
,WC1H8BS,-0.124256,51.527648 
,WC1H8BU,-0.1244,51.52765 
,WC1H8BW,-0.122397,51.530073 
,WC1H8BZ,-0.123416,51.527724 
,WC1H8DB,-0.123504,51.52769 
,WC1H8DD,-0.122837,51.527796 
,WC1H8DF,-0.122894,51.527806 
,WC1H8DG,-0.122356,51.527905 
,WC1H8DN,-0.122356,51.527905 
,WC1H8DR,-0.121789,51.528022 
,WC1H8DT,-0.121789,51.528022 
,WC1H8DU,-0.121286,51.528337 
,WC1H8DY,-0.120752,51.528365 
,WC1H8EA,-0.120274,51.528402 
,WC1H8EB,-0.119966,51.528541 
,WC1H8EE,-0.120114,51.528795 
,WC1H8EF,-0.121211,51.528759 
,WC1H8EG,-0.123892,51.529126 
,WC1H8EJ,-0.123792,51.529448 
,WC1H8EN,-0.123643,51.528879 
,WC1H8EP,-0.123086,51.528744 
,WC1H8ER,-0.122708,51.528477 
,WC1H8ET,-0.123315,51.528442 
,WC1H8EU,-0.123662,51.52842 
,WC1H8EW,-0.123326,51.527804 
,WC1H8EZ,-0.123523,51.528274 
,WC1H8HA,-0.122021,51.52834 
,WC1H8HB,-0.123741,51.528233 
,WC1H8HG,-0.123478,51.527977 
,WC1H8HH,-0.123142,51.52807 
,WC1H8HJ,-0.122897,51.528076 
,WC1H8HL,-0.122632,51.528206 
,WC1H8HP,-0.121987,51.528115 
,WC1H8HS,-0.121768,51.528192 
,WC1H8HW,-0.122251,51.528095 
,WC1H8HX,-0.121735,51.527239 
,WC1H8HZ,-0.121331,51.52654 
,WC1H8JA,-0.120874,51.527135 
,WC1H8JD,-0.120469,51.527182 
,WC1H8JF,-0.120894,51.527425 
,WC1H8JG,-0.119944,51.52766 
,WC1H8JH,-0.120252,51.527548 
,WC1H8JJ,-0.119279,51.527712 
,WC1H8JL,-0.120874,51.527135 
,WC1H8JN,-0.119271,51.527217 
,WC1H8JP,-0.118948,51.527347 
,WC1H8JS,-0.123824,51.527281 
,WC1H8JU,-0.12324,51.527526 
,WC1H8JW,-0.120252,51.527548 
,WC1H8JX,-0.120546,51.526716 
,WC1H8JZ,-0.122949,51.527159 
,WC1H8LA,-0.1225,51.526873 
,WC1H8LB,-0.122512,51.52762 
,WC1H8LD,-0.122051,51.527621 
,WC1H8LF,-0.121557,51.527703 
,WC1H8LG,-0.121048,51.527821 
,WC1H8LH,-0.119871,51.528387 
,WC1H8LJ,-0.12054,51.527912 
,WC1H8LP,-0.120128,51.528103 
,WC1H8LR,-0.119432,51.528191 
,WC1H8LS,-0.119722,51.528151 
,WC1H8ND,-0.124514,51.529432 
,WC1H8NH,-0.124514,51.529432 
,WC1H8NJ,-0.124514,51.529432 
,WC1H8NN,-0.124514,51.529432 
,WC1H8NP,-0.124514,51.529432 
,WC1H9AA,-0.129053,51.527733 
,WC1H9AB,-0.128932,51.527165 
,WC1H9AD,-0.129329,51.526982 
,WC1H9AH,-0.127934,51.526537 
,WC1H9AL,-0.128212,51.526785 
,WC1H9AP,-0.128103,51.527349 
,WC1H9AQ,-0.127646,51.52584 
,WC1H9AR,-0.127994,51.527545 
,WC1H9AS,-0.127873,51.527669 
,WC1H9AT,-0.128402,51.527509 
,WC1H9AU,-0.125379,51.529077 
,WC1H9AW,-0.128228,51.527109 
,WC1H9AX,-0.128147,51.528034 
,WC1H9AZ,-0.127523,51.527763 
,WC1H9BB,-0.126909,51.527978 
,WC1H9BD,-0.126912,51.527897 
,WC1H9BF,-0.12707,51.528277 
,WC1H9BL,-0.126191,51.528605 
,WC1H9BQ,-0.128241,51.525391 
,WC1H9BT,-0.127071,51.528259 
,WC1H9BY,-0.128008,51.526844 
,WC1H9DB,-0.127071,51.528259 
,WC1H9DJ,-0.125237,51.52867 
,WC1H9DL,-0.124958,51.528792 
,WC1H9DP,-0.124938,51.528585 
,WC1H9DQ,-0.125344,51.528528 
,WC1H9DR,-0.124938,51.528585 
,WC1H9DS,-0.124441,51.528388 
,WC1H9DT,-0.124441,51.528388 
,WC1H9DU,-0.124416,51.52839 
,WC1H9DW,-0.124684,51.528788 
,WC1H9DX,-0.124431,51.52828 
,WC1H9DZ,-0.124452,51.528136 
,WC1H9EG,-0.124037,51.52875 
,WC1H9EH,-0.127723,51.52711 
,WC1H9EL,-0.126981,51.526234 
,WC1H9EN,-0.126036,51.526851 
,WC1H9EP,-0.125545,51.526511 
,WC1H9ER,-0.125055,51.526788 
,WC1H9ES,-0.125275,51.527052 
,WC1H9EU,-0.128317,51.524241 
,WC1H9EW,-0.125039,51.526464 
,WC1H9EX,-0.129594,51.524388 
,WC1H9EZ,-0.130021,51.524936 
,WC1H9GA,-0.125379,51.529077 
,WC1H9GB,-0.125379,51.529077 
,WC1H9GD,-0.125379,51.529077 
,WC1H9GE,-0.125379,51.529077 
,WC1H9GF,-0.125379,51.529077 
,WC1H9GG,-0.125379,51.529077 
,WC1H9GH,-0.125379,51.529077 
,WC1H9GJ,-0.125379,51.529077 
,WC1H9GL,-0.125379,51.529077 
,WC1H9GN,-0.125379,51.529077 
,WC1H9GP,-0.125379,51.529077 
,WC1H9GQ,-0.125379,51.529077 
,WC1H9GR,-0.125379,51.529077 
,WC1H9GS,-0.125379,51.529077 
,WC1H9GT,-0.125379,51.529077 
,WC1H9GU,-0.125379,51.529077 
,WC1H9GW,-0.125379,51.529077 
,WC1H9GX,-0.125379,51.529077 
,WC1H9HB,-0.129678,51.525837 
,WC1H9HD,-0.129693,51.525828 
,WC1H9HE,-0.130033,51.525627 
,WC1H9HF,-0.129693,51.525828 
,WC1H9HG,-0.130033,51.525627 
,WC1H9HH,-0.129887,51.525678 
,WC1H9HQ,-0.129693,51.525828 
,WC1H9HR,-0.128417,51.526365 
,WC1H9HU,-0.129693,51.525828 
,WC1H9HW,-0.129678,51.525837 
,WC1H9HX,-0.12909,51.526207 
,WC1H9JA,-0.128417,51.526365 
,WC1H9JB,-0.125022,51.527588 
,WC1H9JE,-0.125379,51.529077 
,WC1H9JF,-0.125022,51.527588 
,WC1H9JG,-0.125022,51.527588 
,WC1H9JH,-0.128274,51.526336 
,WC1H9JJ,-0.128417,51.526365 
,WC1H9JP,-0.128417,51.526365 
,WC1H9JR,-0.128417,51.526365 
,WC1H9JZ,-0.129013,51.525898 
,WC1H9LG,-0.128417,51.526365 
,WC1H9LN,-0.1286,51.525775 
,WC1H9LP,-0.125379,51.529077 
,WC1H9LQ,-0.128274,51.526336 
,WC1H9LT,-0.128241,51.525382 
,WC1H9LU,-0.125379,51.529077 
,WC1H9LZ,-0.125379,51.529077 
,WC1H9NA,-0.127938,51.525036 
,WC1H9NE,-0.124995,51.527543 
,WC1H9NP,-0.12613,51.528334 
,WC1H9NS,-0.125344,51.528528 
,WC1H9NT,-0.124821,51.527908 
,WC1H9NU,-0.124821,51.527908 
,WC1H9NX,-0.124821,51.527908 
,WC1H9PA,-0.123966,51.527688 
,WC1H9PB,-0.12419,51.527844 
,WC1H9PD,-0.124603,51.527608 
,WC1H9PE,-0.124489,51.527939 
,WC1H9PF,-0.125261,51.526684 
,WC1H9PG,-0.124452,51.528136 
,WC1H9PJ,-0.129106,51.527491 
,WC1H9PL,-0.125469,51.526894 
,WC1H9PN,-0.128793,51.527028 
,WC1H9PP,-0.125939,51.527369 
,WC1H9PR,-0.126075,51.527569 
,WC1H9PT,-0.126242,51.527724 
,WC1H9PU,-0.124821,51.527908 
,WC1H9PW,-0.125786,51.527249 
,WC1H9PX,-0.124821,51.527908 
,WC1H9PY,-0.128984,51.5273 
,WC1H9PZ,-0.126107,51.527848 
,WC1H9QA,-0.126021,51.527829 
,WC1H9QD,-0.125856,51.527646 
,WC1H9QE,-0.12569,51.527482 
,WC1H9QG,-0.125581,51.527327 
,WC1H9QH,-0.125275,51.527052 
,WC1H9QL,-0.125233,51.52745 
,WC1H9QP,-0.123447,51.526628 
,WC1H9QR,-0.123447,51.526628 
,WC1H9QS,-0.124271,51.526218 
,WC1H9QT,-0.124309,51.526695 
,WC1H9QU,-0.130297,51.525154 
,WC1H9QW,-0.123447,51.526628 
,WC1H9QX,-0.124603,51.526916 
,WC1H9QZ,-0.124603,51.526916 
,WC1H9RA,-0.127172,51.52481 
,WC1H9RD,-0.12689,51.524938 
,WC1H9RE,-0.125978,51.525382 
,WC1H9RF,-0.12435,51.52675 
,WC1H9RG,-0.125102,51.525638 
,WC1H9RH,-0.124709,51.525739 
,WC1H9RL,-0.124113,51.525865 
,WC1H9RN,-0.125288,51.527781 
,WC1H9RS,-0.122292,51.526312 
,WC1H9RT,-0.122509,51.526307 
,WC1H9RU,-0.126727,51.525034 
,WC1H9RW,-0.123513,51.52608 
,WC1H9RX,-0.122643,51.526534 
,WC1H9RZ,-0.122817,51.526869 
,WC1H9SA,-0.124523,51.52606 
,WC1H9SE,-0.124842,51.526011 
,WC1H9SF,-0.125047,51.525925 
,WC1H9SH,-0.12671,51.525448 
,WC1H9SN,-0.127384,51.525263 
,WC1H9SP,-0.125379,51.529077 
,WC1H9SR,-0.125379,51.529077 
,WC1H9SZ,-0.129146,51.526853 
,WC1H9TW,-0.129115,51.526206 
,WC1H9XX,-0.127255,51.52551 
,WC1H9XY,-0.12763,51.526227 
,WC1H9XZ,-0.126994,51.525911 
,WC1H9ZD,-0.125379,51.529077 
,WC1N1AB,-0.12517,51.525387 
,WC1N1AE,-0.123922,51.52418 
,WC1N1AF,-0.123529,51.524273 
,WC1N1AG,-0.125519,51.526022 
,WC1N1AL,-0.125844,51.525839 
,WC1N1AN,-0.124095,51.523832 
,WC1N1AP,-0.125402,51.524995 
,WC1N1AQ,-0.123493,51.524812 
,WC1N1AS,-0.121671,51.523551 
,WC1N1AW,-0.123174,51.52415 
,WC1N1AX,-0.122458,51.525083 
,WC1N1AZ,-0.121672,51.525268 
,WC1N1BD,-0.122986,51.525292 
,WC1N1BE,-0.123662,51.525597 
,WC1N1BG,-0.123771,51.525769 
,WC1N1BJ,-0.123838,51.525869 
,WC1N1BL,-0.123388,51.525952 
,WC1N1BN,-0.123487,51.526082 
,WC1N1BP,-0.123785,51.524709 
,WC1N1BS,-0.123726,51.525177 
,WC1N1DA,-0.117157,51.523946 
,WC1N1DB,-0.124089,51.52224 
,WC1N1DD,-0.124043,51.522653 
,WC1N1DE,-0.122003,51.522837 
,WC1N1DF,-0.122824,51.522924 
,WC1N1DG,-0.122094,51.523063 
,WC1N1DH,-0.11755,51.523844 
,WC1N1DJ,-0.120996,51.523486 
,WC1N1DN,-0.120006,51.524423 
,WC1N1DP,-0.116665,51.524334 
,WC1N1DR,-0.11627,51.524129 
,WC1N1DT,-0.117434,51.52386 
,WC1N1DW,-0.117918,51.523736 
,WC1N1DX,-0.117944,51.523734 
,WC1N1EA,-0.119075,51.523212 
,WC1N1EH,-0.120098,51.523229 
,WC1N1EP,-0.121321,51.522934 
,WC1N1ES,-0.123226,51.522541 
,WC1N1EX,-0.125808,51.523554 
,WC1N1HA,-0.12612,51.523408 
,WC1N1HB,-0.126681,51.524053 
,WC1N1HD,-0.126681,51.524053 
,WC1N1HE,-0.125574,51.524332 
,WC1N1HJ,-0.126749,51.524504 
,WC1N1HN,-0.126901,51.524659 
,WC1N1HP,-0.126632,51.524889 
,WC1N1HQ,-0.126625,51.524358 
,WC1N1HT,-0.125001,51.523901 
,WC1N1HX,-0.124579,51.522923 
,WC1N1JA,-0.123384,51.522987 
,WC1N1JD,-0.124354,51.522793 
,WC1N1JE,-0.123926,51.523029 
,WC1N1JF,-0.125711,51.524497 
,WC1N1JG,-0.125653,51.524514 
,WC1N1JH,-0.12564,51.524837 
,WC1N1JJ,-0.125681,51.524892 
,WC1N1JL,-0.123446,51.523147 
,WC1N1JN,-0.126047,51.525086 
,WC1N1JP,-0.12612,51.52507 
,WC1N1JQ,-0.122806,51.523281 
,WC1N1JS,-0.126119,51.524755 
,WC1N1JX,-0.126077,51.524709 
,WC1N1LA,-0.125538,51.5231 
,WC1N1LB,-0.125261,51.523176 
,WC1N1LE,-0.12472,51.523357 
,WC1N1LJ,-0.124652,51.522998 
,WC1N1LN,-0.123571,51.523257 
,WC1N1LT,-0.123033,51.523375 
,WC1N1LX,-0.122625,51.523485 
,WC1N1LY,-0.122219,51.523191 
,WC1N1LZ,-0.12233,51.523375 
,WC1N1NJ,-0.124833,51.525175 
,WC1N1NL,-0.124827,51.525328 
,WC1N1NN,-0.124893,51.525455 
,WC1N1NP,-0.124229,51.52548 
,WC1N1NX,-0.123493,51.524812 
,WC1N1NY,-0.123493,51.524812 
,WC1N1NZ,-0.123493,51.524812 
,WC1N1PA,-0.122485,51.525479 
,WC1N1PB,-0.122804,51.525439 
,WC1N1PD,-0.123256,51.525671 
,WC1N1PE,-0.123082,51.525336 
,WC1N1PF,-0.122356,51.52581 
,WC1N1PG,-0.122409,51.526002 
,WC1N1PH,-0.122238,51.525529 
,WC1N1PJ,-0.122854,51.525971 
,WC1N1QE,-0.124095,51.523832 
,WC1N1QF,-0.124095,51.523832 
,WC1N1QG,-0.124095,51.523832 
,WC1N1RE,-0.125616,51.525421 
,WC1N2AA,-0.117061,51.524511 
,WC1N2AB,-0.118071,51.5245 
,WC1N2AD,-0.117444,51.525012 
,WC1N2AF,-0.117774,51.525763 
,WC1N2AH,-0.118174,51.526201 
,WC1N2AJ,-0.119446,51.525754 
,WC1N2AL,-0.118447,51.526574 
,WC1N2AN,-0.118733,51.525914 
,WC1N2AP,-0.119414,51.525133 
,WC1N2AT,-0.115405,51.521688 
,WC1N2AY,-0.118343,51.524181 
,WC1N2BF,-0.116196,51.522761 
,WC1N2BG,-0.11588,51.522397 
,WC1N2BH,-0.115824,51.522351 
,WC1N2BL,-0.11566,51.52215 
,WC1N2BS,-0.115783,51.522314 
,WC1N2BW,-0.115712,51.522268 
,WC1N2BX,-0.115686,51.522205 
,WC1N2BY,-0.115922,51.522433 
,WC1N2DE,-0.115455,51.52257 
,WC1N2DG,-0.116489,51.521957 
,WC1N2DL,-0.115522,51.522679 
,WC1N2EB,-0.115165,51.522259 
,WC1N2ED,-0.115276,51.522351 
,WC1N2ES,-0.114731,51.521605 
,WC1N2HY,-0.114229,51.521617 
,WC1N2HZ,-0.114502,51.52199 
,WC1N2JA,-0.114272,51.521552 
,WC1N2JB,-0.114088,51.521801 
,WC1N2JE,-0.114159,51.52218 
,WC1N2JF,-0.114754,51.522091 
,WC1N2JG,-0.114746,51.522271 
,WC1N2JJ,-0.11437,51.5223 
,WC1N2JN,-0.114898,51.522444 
,WC1N2JP,-0.11462,51.522547 
,WC1N2JQ,-0.114906,51.522246 
,WC1N2JS,-0.116142,51.523455 
,WC1N2JT,-0.115991,51.523208 
,WC1N2JU,-0.114795,51.522838 
,WC1N2JX,-0.115392,51.523045 
,WC1N2JY,-0.115756,51.522952 
,WC1N2JZ,-0.11573,51.522889 
,WC1N2LA,-0.11572,51.523473 
,WC1N2LD,-0.115375,51.523459 
,WC1N2LE,-0.115941,51.524061 
,WC1N2LF,-0.116595,51.524002 
,WC1N2LG,-0.116049,51.523883 
,WC1N2LH,-0.116541,51.523846 
,WC1N2LJ,-0.1165,51.5238 
,WC1N2LQ,-0.11557,51.523264 
,WC1N2LR,-0.116403,51.5237 
,WC1N2LS,-0.116141,51.523408 
,WC1N2LW,-0.116361,51.523654 
,WC1N2LX,-0.116263,51.523599 
,WC1N2LZ,-0.116236,51.523553 
,WC1N2NA,-0.115711,51.521594 
,WC1N2NB,-0.115688,51.521458 
,WC1N2NE,-0.115582,51.521306 
,WC1N2NP,-0.116233,51.52153 
,WC1N2NR,-0.116366,51.521802 
,WC1N2NS,-0.115822,51.521712 
,WC1N2NT,-0.115873,51.521866 
,WC1N2NU,-0.120188,51.525937 
,WC1N2NW,-0.116489,51.521957 
,WC1N2NX,-0.116257,51.521998 
,WC1N2NY,-0.120784,51.525479 
,WC1N2NZ,-0.115859,51.521866 
,WC1N2PA,-0.116242,51.522358 
,WC1N2PB,-0.116498,51.522784 
,WC1N2PF,-0.117342,51.523292 
,WC1N2PG,-0.117152,51.52337 
,WC1N2PH,-0.116362,51.522944 
,WC1N2PL,-0.11669,51.52339 
,WC1N2PN,-0.116428,51.523098 
,WC1N2QL,-0.115711,51.521594 
,WC1N3AA,-0.121178,51.520117 
,WC1N3AB,-0.120792,51.520038 
,WC1N3AD,-0.121387,51.51994 
,WC1N3AE,-0.121108,51.519711 
,WC1N3AF,-0.122089,51.520743 
,WC1N3AH,-0.122412,51.520946 
,WC1N3AJ,-0.121664,51.520916 
,WC1N3AL,-0.121731,51.520692 
,WC1N3AN,-0.122131,51.520761 
,WC1N3AP,-0.122719,51.521184 
,WC1N3AQ,-0.12181,51.520864 
,WC1N3AR,-0.122697,51.521382 
,WC1N3AS,-0.121937,51.520569 
,WC1N3AT,-0.123013,51.521405 
,WC1N3AX,-0.12221,51.520592 
,WC1N3AY,-0.123131,51.522396 
,WC1N3AZ,-0.123415,51.52214 
,WC1N3BA,-0.122867,51.522509 
,WC1N3BB,-0.122867,51.522509 
,WC1N3BG,-0.122001,51.522171 
,WC1N3BH,-0.121294,51.521135 
,WC1N3BP,-0.121202,51.520576 
,WC1N3BT,-0.121134,51.520476 
,WC1N3BW,-0.120978,51.520761 
,WC1N3DA,-0.116552,51.521131 
,WC1N3DB,-0.116471,51.521003 
,WC1N3DF,-0.116592,51.521221 
,WC1N3DH,-0.11666,51.521377 
,WC1N3DN,-0.116793,51.521575 
,WC1N3DP,-0.116861,51.521684 
,WC1N3EA,-0.116951,51.521937 
,WC1N3EB,-0.116997,51.522217 
,WC1N3EE,-0.117673,51.523316 
,WC1N3EF,-0.117767,51.523479 
,WC1N3EG,-0.117835,51.52357 
,WC1N3EH,-0.118502,51.523131 
,WC1N3EN,-0.118025,51.523168 
,WC1N3EP,-0.117793,51.52285 
,WC1N3EQ,-0.117322,51.522726 
,WC1N3ER,-0.117538,51.522387 
,WC1N3ES,-0.11728,51.521664 
,WC1N3EW,-0.117524,51.523079 
,WC1N3EY,-0.117145,51.521428 
,WC1N3GS,-0.118299,51.521069 
,WC1N3HB,-0.116985,51.52111 
,WC1N3HR,-0.121399,51.521739 
,WC1N3HZ,-0.120188,51.521746 
,WC1N3JB,-0.119149,51.522125 
,WC1N3JE,-0.119924,51.52221 
,WC1N3JH,-0.119924,51.52221 
,WC1N3JL,-0.119603,51.521962 
,WC1N3JP,-0.119698,51.521406 
,WC1N3JQ,-0.120567,51.521636 
,WC1N3JT,-0.120531,51.521113 
,WC1N3JW,-0.119011,51.52162 
,WC1N3JX,-0.120281,51.521586 
,WC1N3JZ,-0.121127,51.521006 
,WC1N3LA,-0.117576,51.521129 
,WC1N3LB,-0.118051,51.521496 
,WC1N3LD,-0.117973,51.521344 
,WC1N3LE,-0.117808,51.521088 
,WC1N3LH,-0.118175,51.521689 
,WC1N3LJ,-0.118051,51.521496 
,WC1N3LL,-0.118269,51.521797 
,WC1N3LN,-0.1186,51.522503 
,WC1N3LP,-0.118739,51.52264 
,WC1N3LQ,-0.118739,51.52264 
,WC1N3LR,-0.118878,51.522834 
,WC1N3LS,-0.118534,51.523051 
,WC1N3LT,-0.118739,51.52264 
,WC1N3LU,-0.118269,51.522849 
,WC1N3LW,-0.118445,51.522069 
,WC1N3LX,-0.118737,51.523036 
,WC1N3LZ,-0.118953,51.523114 
,WC1N3NA,-0.118539,51.522233 
,WC1N3NB,-0.11878,51.521994 
,WC1N3NF,-0.118998,51.521952 
,WC1N3NG,-0.11847,51.521532 
,WC1N3NH,-0.118619,51.521694 
,WC1N3NL,-0.118299,51.521069 
,N19 5DA,-0.142515,51.563935
,WC1N3NN,-0.119924,51.52221 
,WC1N3NR,-0.11743,51.520812 
,WC1N3NW,-0.118051,51.521496 
,WC1N3PA,-0.118942,51.520854 
,WC1N3PB,-0.118675,51.52103 
,WC1N3PD,-0.118666,51.521254 
